episode_id,team,total_reward,terminal_reward,shaping_reward,trap_aware_reward,exploration_reward,penalties,reward_breakdown
12,"Sentinel",3.219193,3.000000,0.047403,0.000000,0.012000,0.171790,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.012000,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.035403,\""chase_regression\"":-0.001210,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.027000,\""cluster_penalty\"":0.000000}"
12,"Runner",-2.405866,-2.000000,0.028000,0.000000,0.009000,-0.433866,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.019000,\""exploration_bonus\"":0.009000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":-0.014866,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.019000,\""cluster_penalty\"":0.000000}"
13,"Sentinel",2.814634,3.000000,0.047250,0.000000,0.009600,-0.232615,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.009600,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.037650,\""chase_regression\"":-0.002266,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.430349,\""cluster_penalty\"":0.000000}"
13,"Runner",-2.399824,-2.000000,0.034163,0.000000,0.008000,-0.433987,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.026000,\""exploration_bonus\"":0.008000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000163,\""threat_approach_penalty\"":-0.012487,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.021500,\""cluster_penalty\"":0.000000}"
14,"Sentinel",-4.635070,0.000000,0.019629,0.000000,0.008400,-4.654698,"{\""capture_reward\"":0.100000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.008400,\""timeout_penalty\"":-3.000000,\""episode_win\"":0.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.011229,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-1.754698,\""cluster_penalty\"":0.000000}"
14,"Runner",1.884987,2.000000,0.102000,0.000000,0.005000,-0.217012,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.200000,\""survival_reward\"":0.097000,\""exploration_bonus\"":0.005000,\""timeout_penalty\"":0.000000,\""episode_win\"":2.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":-0.004512,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.012500,\""cluster_penalty\"":0.000000}"
15,"Sentinel",-3.004569,-3.000000,0.007090,0.000000,0.003000,-0.011659,"{\""capture_reward\"":0.000000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.003000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-3.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.004090,\""chase_regression\"":-0.001084,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.010575,\""cluster_penalty\"":0.000000}"
15,"Runner",2.013000,2.000000,0.013000,0.000000,0.007000,0.000000,"{\""capture_reward\"":0.000000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.006000,\""exploration_bonus\"":0.007000,\""timeout_penalty\"":0.000000,\""episode_win\"":2.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":0.000000,\""cluster_penalty\"":0.000000}"
16,"Sentinel",3.191394,3.000000,0.035419,0.000000,0.009600,0.155975,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.009600,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.025819,\""chase_regression\"":-0.003000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.041025,\""cluster_penalty\"":0.000000}"
16,"Runner",-2.416583,-2.000000,0.036500,0.000000,0.008000,-0.453083,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.028500,\""exploration_bonus\"":0.008000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":-0.012583,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.040500,\""cluster_penalty\"":0.000000}"
17,"Sentinel",3.152959,3.000000,0.049703,0.000000,0.010200,0.103256,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.010200,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.039503,\""chase_regression\"":-0.001419,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.095325,\""cluster_penalty\"":0.000000}"
17,"Runner",-2.389028,-2.000000,0.027238,0.000000,0.008000,-0.416265,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.018000,\""exploration_bonus\"":0.008000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.001238,\""threat_approach_penalty\"":-0.013265,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.003000,\""cluster_penalty\"":0.000000}"
18,"Sentinel",3.204624,3.000000,0.027588,0.000000,0.006000,0.177037,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.006000,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.021588,\""chase_regression\"":-0.000988,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.021975,\""cluster_penalty\"":0.000000}"
18,"Runner",-2.392420,-2.000000,0.014326,0.000000,0.003000,-0.406746,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.011000,\""exploration_bonus\"":0.003000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000326,\""threat_approach_penalty\"":-0.004746,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.002000,\""cluster_penalty\"":0.000000}"
19,"Sentinel",3.065025,3.000000,0.046275,0.000000,0.011400,0.018750,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.011400,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.034875,\""chase_regression\"":-0.002000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.179250,\""cluster_penalty\"":0.000000}"
19,"Runner",-2.387885,-2.000000,0.042500,0.000000,0.006000,-0.430385,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.036500,\""exploration_bonus\"":0.006000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":-0.009884,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.020500,\""cluster_penalty\"":0.000000}"
20,"Sentinel",3.092345,3.000000,0.046597,0.000000,0.010200,0.045748,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.010200,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.036397,\""chase_regression\"":-0.003127,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.151125,\""cluster_penalty\"":0.000000}"
20,"Runner",-2.376607,-2.000000,0.036807,0.000000,0.010000,-0.413414,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.026500,\""exploration_bonus\"":0.010000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000307,\""threat_approach_penalty\"":-0.011414,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.002000,\""cluster_penalty\"":0.000000}"
21,"Sentinel",3.157793,3.000000,0.034612,0.000000,0.012000,0.123181,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.012000,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.022612,\""chase_regression\"":-0.003169,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.073650,\""cluster_penalty\"":0.000000}"
21,"Runner",-2.391513,-2.000000,0.035214,0.000000,0.011000,-0.426727,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.023000,\""exploration_bonus\"":0.011000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.001214,\""threat_approach_penalty\"":-0.009727,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.017000,\""cluster_penalty\"":0.000000}"
22,"Sentinel",3.122371,3.000000,0.034124,0.000000,0.008400,0.088247,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.008400,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.025724,\""chase_regression\"":-0.003078,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.108675,\""cluster_penalty\"":0.000000}"
22,"Runner",-2.375819,-2.000000,0.083000,0.000000,0.007000,-0.458819,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.076000,\""exploration_bonus\"":0.007000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":-0.013819,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.045000,\""cluster_penalty\"":0.000000}"
23,"Sentinel",-3.359867,-3.000000,0.041031,0.000000,0.009600,-0.400897,"{\""capture_reward\"":0.100000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.009600,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-3.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.031431,\""chase_regression\"":-0.002673,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.498224,\""cluster_penalty\"":0.000000}"
23,"Runner",1.831192,2.000000,0.052000,0.000000,0.012000,-0.220808,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.200000,\""survival_reward\"":0.040000,\""exploration_bonus\"":0.012000,\""timeout_penalty\"":0.000000,\""episode_win\"":2.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":-0.007808,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.013000,\""cluster_penalty\"":0.000000}"
24,"Sentinel",2.931888,3.000000,0.038874,0.000000,0.011400,-0.106986,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.011400,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.027474,\""chase_regression\"":-0.001436,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.305550,\""cluster_penalty\"":0.000000}"
24,"Runner",-2.373012,-2.000000,0.046500,0.000000,0.005000,-0.419511,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.041500,\""exploration_bonus\"":0.005000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":-0.008511,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.011000,\""cluster_penalty\"":0.000000}"
25,"Sentinel",-4.514977,0.000000,0.021594,0.000000,0.009000,-4.536571,"{\""capture_reward\"":0.100000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.009000,\""timeout_penalty\"":-3.000000,\""episode_win\"":0.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.012594,\""chase_regression\"":-0.001122,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-1.635449,\""cluster_penalty\"":0.000000}"
25,"Runner",1.858482,2.000000,0.114500,0.000000,0.010000,-0.256017,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.200000,\""survival_reward\"":0.104500,\""exploration_bonus\"":0.010000,\""timeout_penalty\"":0.000000,\""episode_win\"":2.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":-0.006517,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.049500,\""cluster_penalty\"":0.000000}"
26,"Sentinel",2.494418,3.000000,0.041024,0.000000,0.010200,-0.546607,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.010200,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.030824,\""chase_regression\"":-0.006131,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.740476,\""cluster_penalty\"":0.000000}"
26,"Runner",-2.406531,-2.000000,0.072500,0.000000,0.007000,-0.479031,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.063500,\""exploration_bonus\"":0.007000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.002000,\""threat_approach_penalty\"":-0.015530,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.063500,\""cluster_penalty\"":0.000000}"
27,"Sentinel",3.146419,3.000000,0.029284,0.000000,0.007800,0.117135,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.007800,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.021484,\""chase_regression\"":-0.000365,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.082500,\""cluster_penalty\"":0.000000}"
27,"Runner",-2.402605,-2.000000,0.018865,0.000000,0.008000,-0.421471,"{\""capture_reward\"":0.000000,\""capture_penalty\"":-0.400000,\""survival_reward\"":0.010500,\""exploration_bonus\"":0.008000,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-2.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000365,\""threat_approach_penalty\"":-0.012970,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.008500,\""cluster_penalty\"":0.000000}"
28,"Sentinel",-3.012863,-3.000000,0.008192,0.000000,0.003600,-0.021055,"{\""capture_reward\"":0.000000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.003600,\""timeout_penalty\"":0.000000,\""episode_win\"":0.000000,\""episode_loss\"":-3.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.004592,\""chase_regression\"":-0.000355,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.020700,\""cluster_penalty\"":0.000000}"
28,"Runner",2.024922,2.000000,0.029355,0.000000,0.007000,-0.004433,"{\""capture_reward\"":0.000000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.022000,\""exploration_bonus\"":0.007000,\""timeout_penalty\"":0.000000,\""episode_win\"":2.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.000000,\""chase_regression\"":0.000000,\""evade_progress\"":0.000355,\""threat_approach_penalty\"":-0.003433,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-0.001000,\""cluster_penalty\"":0.000000}"
29,"Sentinel",2.043889,3.000000,0.043008,0.000000,0.011400,-0.999118,"{\""capture_reward\"":0.200000,\""capture_penalty\"":0.000000,\""survival_reward\"":0.000000,\""exploration_bonus\"":0.011400,\""timeout_penalty\"":0.000000,\""episode_win\"":3.000000,\""episode_loss\"":0.000000,\""trap_pincer\"":0.000000,\""trap_enclosure\"":0.000000,\""trap_dead_end_forcing\"":0.000000,\""trap_exit_denial\"":0.000000,\""trap_corridor_control\"":0.000000,\""chase_progress\"":0.031608,\""chase_regression\"":-0.002566,\""evade_progress\"":0.000000,\""threat_approach_penalty\"":0.000000,\""orbit_stall_penalty\"":0.000000,\""wall_loop_penalty\"":-1.196552,\""cluster_penalty\"":0.000000}"
